age,fnlwgt,education,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income
49,31339,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
20,327462,10th,6,Divorced,Not-in-family,White,Female,0,0,40,0
29,75648,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,55,0
48,200825,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,30,1
51,367209,Doctorate,16,Married-spouse-absent,Not-in-family,White,Male,0,0,70,1
30,102821,Some-college,10,Married-civ-spouse,Not-in-family,White,Male,0,0,40,0
40,181015,HS-grad,9,Separated,Unmarried,White,Female,0,0,47,0
18,80564,HS-grad,9,Never-married,Own-child,White,Male,0,0,60,0
55,209962,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,0
47,118506,Bachelors,13,Married-civ-spouse,Own-child,White,Male,0,0,60,0
47,192793,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,40,1
41,172712,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,1
24,179627,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
37,238980,Masters,14,Never-married,Not-in-family,White,Male,0,0,42,0
31,561334,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
39,200153,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,0
21,149224,Some-college,10,Never-married,Own-child,White,Male,0,0,30,0
46,151584,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,30,1
57,169071,HS-grad,9,Divorced,Unmarried,White,Female,0,0,28,0
36,186819,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,1
24,265434,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,0
47,32825,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,0
33,169496,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
55,32365,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
52,135033,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
17,130806,10th,6,Never-married,Own-child,White,Male,0,0,24,0
34,183778,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
18,192321,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
37,265038,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
31,256680,Assoc-acdm,12,Never-married,Other-relative,White,Female,0,0,40,0
44,332401,Prof-school,15,Married-civ-spouse,Husband,White,Male,99999,0,65,1
49,116338,HS-grad,9,Separated,Unmarried,White,Female,0,653,60,0
40,151504,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,1
44,244974,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
26,132661,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,0
34,169708,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,1
57,194161,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,42,1
20,286166,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,60,0
28,213081,11th,7,Never-married,Not-in-family,Black,Female,0,0,40,0
64,213945,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
33,235109,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
22,216129,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
45,133973,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
19,198668,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
26,430195,11th,7,Separated,Unmarried,Black,Male,0,0,40,0
20,187592,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
24,90046,Bachelors,13,Separated,Not-in-family,White,Female,0,0,40,0
52,187938,Some-college,10,Divorced,Not-in-family,White,Female,0,0,49,0
32,34104,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
76,328227,Bachelors,13,Married-civ-spouse,Husband,White,Male,5556,0,13,1
40,57233,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
53,192982,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,85,0
34,153927,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
31,61898,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,1
24,103277,Assoc-voc,11,Never-married,Own-child,White,Female,0,0,40,0
19,69182,Some-college,10,Never-married,Own-child,White,Female,0,0,27,0
52,91093,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,40,0
18,71076,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
25,34402,Bachelors,13,Never-married,Not-in-family,White,Male,0,1590,60,0
36,29984,12th,8,Married-civ-spouse,Husband,White,Male,0,0,40,0
28,107218,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,20,0
43,233865,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
47,328610,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
35,186845,Bachelors,13,Married-civ-spouse,Own-child,White,Male,5178,0,50,1
39,82622,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,0
46,96652,Assoc-voc,11,Separated,Unmarried,Black,Female,0,0,40,0
53,117058,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
33,144064,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
33,177945,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
56,129762,Some-college,10,Divorced,Not-in-family,White,Female,0,0,35,0
44,143368,Some-college,10,Never-married,Not-in-family,Black,Male,0,0,55,0
30,345705,Some-college,10,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
39,99146,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1887,60,1
23,113106,Assoc-acdm,12,Never-married,Own-child,White,Female,0,0,35,0
31,386299,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
49,250821,Prof-school,15,Never-married,Other-relative,White,Male,0,0,48,0
51,222615,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
26,188343,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,40,0
38,149771,HS-grad,9,Divorced,Not-in-family,White,Male,3325,0,40,0
22,334593,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
20,42279,Some-college,10,Never-married,Own-child,White,Female,0,0,30,0
19,311974,HS-grad,9,Never-married,Other-relative,White,Male,0,0,25,0
38,203138,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,50,1
39,71701,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
47,280030,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,52,0
37,69481,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
19,43739,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
30,203488,HS-grad,9,Never-married,Own-child,White,Male,0,0,50,0
32,256371,12th,8,Never-married,Own-child,Black,Female,0,0,40,0
18,165950,11th,7,Never-married,Own-child,White,Female,0,0,21,0
34,186346,HS-grad,9,Separated,Not-in-family,White,Female,0,0,40,0
43,186990,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,37,0
56,203580,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,0
29,65372,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
43,185832,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,48,1
19,286002,Some-college,10,Never-married,Other-relative,White,Male,0,0,30,0
25,231357,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,0
62,153148,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,84,0
41,425444,Bachelors,13,Married-civ-spouse,Wife,White,Female,15024,0,50,1
30,163003,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,52,0
41,40151,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
26,198801,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
41,152880,HS-grad,9,Divorced,Not-in-family,Black,Female,0,0,28,0
34,238588,Some-college,10,Never-married,Own-child,Black,Female,0,0,35,0
35,134498,Some-college,10,Never-married,Own-child,White,Male,0,0,45,1
22,324922,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,50,0
63,237620,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,30,0
26,248612,Bachelors,13,Never-married,Own-child,White,Male,0,0,30,0
81,136063,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,30,0
29,207473,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
23,160968,Some-college,10,Never-married,Own-child,White,Male,0,0,10,0
52,187356,10th,6,Married-civ-spouse,Husband,White,Male,0,0,41,0
39,98776,Some-college,10,Divorced,Not-in-family,White,Male,0,0,50,1
56,136164,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
25,175537,Bachelors,13,Never-married,Own-child,Black,Female,0,0,40,0
18,324011,9th,5,Never-married,Own-child,White,Male,0,0,20,0
35,157473,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
61,224699,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,30,1
67,34122,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
40,55294,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
37,324019,Assoc-acdm,12,Never-married,Not-in-family,White,Female,0,0,40,0
51,289436,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,1
24,280960,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,24,0
34,236861,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
34,20057,Some-college,10,Married-spouse-absent,Unmarried,Asian-Pac-Islander,Female,0,0,38,0
31,467108,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,1
36,199346,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,50,1
18,201613,12th,8,Never-married,Own-child,White,Female,0,0,20,0
38,245372,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,45,1
48,273435,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1579,40,0
34,115488,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
35,95639,11th,7,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,4,0
24,205844,Bachelors,13,Never-married,Own-child,Black,Female,0,0,65,0
44,195881,Some-college,10,Divorced,Other-relative,White,Female,0,0,45,0
61,184167,12th,8,Married-civ-spouse,Wife,Black,Female,0,0,40,0
42,336891,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,40,0
29,535740,HS-grad,9,Never-married,Unmarried,Black,Male,0,0,40,0
20,199268,Some-college,10,Never-married,Own-child,White,Female,0,0,20,0
51,96678,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,60,0
62,56248,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,2415,60,1
26,291586,HS-grad,9,Divorced,Unmarried,White,Male,0,0,40,0
46,188861,Masters,14,Never-married,Not-in-family,White,Male,0,1564,50,1
31,289889,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,40,0
61,171840,HS-grad,9,Widowed,Unmarried,White,Female,0,0,16,0
31,113543,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
22,54560,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
31,283587,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
27,118230,Some-college,10,Never-married,Own-child,White,Female,0,0,40,0
24,170070,Assoc-acdm,12,Divorced,Own-child,White,Female,0,0,30,0
49,182862,Some-college,10,Married-civ-spouse,Husband,White,Male,7688,0,40,1
33,165814,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
54,198741,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
18,100875,11th,7,Never-married,Unmarried,White,Female,0,0,28,0
37,180342,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,0
17,73338,11th,7,Never-married,Own-child,White,Male,0,0,20,0
33,265204,HS-grad,9,Divorced,Unmarried,Black,Female,0,0,40,0
36,199501,Some-college,10,Divorced,Unmarried,Black,Female,0,0,38,0
21,253583,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
25,184569,HS-grad,9,Never-married,Other-relative,White,Male,0,0,45,0
37,470663,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
32,84119,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
50,152810,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,70,0
45,197418,Some-college,10,Divorced,Not-in-family,White,Female,0,0,48,0
29,162312,Assoc-voc,11,Never-married,Not-in-family,Other,Male,0,0,40,0
34,271933,Masters,14,Never-married,Unmarried,White,Female,0,0,50,0
56,205805,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,40,1
39,300760,HS-grad,9,Divorced,Unmarried,White,Female,0,0,50,0
32,391874,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
36,137527,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,0
46,182128,Masters,14,Divorced,Unmarried,White,Female,6497,0,50,0
47,216586,11th,7,Divorced,Not-in-family,Black,Male,0,0,40,0
45,187033,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,2051,40,0
28,282398,Some-college,10,Separated,Unmarried,White,Male,0,0,40,1
59,178660,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
37,48268,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,55,0
36,116133,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,57,0
44,300528,11th,7,Married-civ-spouse,Husband,White,Male,0,0,40,1
61,119684,Prof-school,15,Married-civ-spouse,Husband,White,Male,15024,0,20,1
46,353012,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,1902,50,1
50,173224,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,40,0
38,194809,Some-college,10,Divorced,Own-child,White,Female,0,0,40,0
30,182771,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,15,0
70,113401,10th,6,Widowed,Not-in-family,White,Female,0,0,40,0
43,188331,11th,7,Separated,Unmarried,White,Female,0,0,40,0
49,31267,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
26,167350,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
25,178037,HS-grad,9,Never-married,Unmarried,White,Male,0,0,40,0
40,190044,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,0
25,309098,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,40,0
54,816750,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,2051,40,0
49,240869,7th-8th,4,Never-married,Other-relative,White,Male,0,0,35,0
23,156807,9th,5,Never-married,Own-child,Black,Male,0,0,36,0
25,72887,11th,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
32,183916,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,34,0
42,366180,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,55,1
42,69019,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,1
36,129357,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
25,66935,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,35,0
34,73199,11th,7,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,40,0
56,104945,7th-8th,4,Married-civ-spouse,Husband,Black,Male,0,0,40,0
19,266635,HS-grad,9,Never-married,Own-child,Black,Male,0,0,30,0
25,254613,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
21,82497,Some-college,10,Never-married,Own-child,White,Female,0,0,20,0
27,263552,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,50,0
38,128033,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,0
34,122116,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,37778,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,60,0
46,132912,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
30,175413,HS-grad,9,Never-married,Own-child,Black,Female,0,0,35,0
35,57640,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
47,256866,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,48,0
46,146497,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,0
25,159662,HS-grad,9,Married-civ-spouse,Own-child,White,Male,0,0,26,1
30,194740,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
45,189802,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
30,248384,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
29,365328,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,0
28,133696,Bachelors,13,Never-married,Unmarried,White,Male,0,0,65,0
22,33087,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
29,208406,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,35,0
25,243410,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,40,0
51,302847,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,54,0
39,161295,Assoc-acdm,12,Divorced,Unmarried,White,Female,0,0,40,1
52,165278,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,22,0
19,180395,Some-college,10,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,36,0
39,373699,Masters,14,Divorced,Not-in-family,White,Male,0,0,40,0
62,178745,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
27,181822,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
25,334267,HS-grad,9,Never-married,Other-relative,White,Male,0,0,45,0
58,316849,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,0
29,82393,HS-grad,9,Never-married,Unmarried,Asian-Pac-Islander,Male,0,1590,45,0
80,20101,HS-grad,9,Widowed,Unmarried,Amer-Indian-Eskimo,Female,0,0,32,0
28,86268,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,0
36,36397,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,55,0
69,88566,9th,5,Married-civ-spouse,Husband,White,Male,1424,0,35,0
46,251786,1st-4th,2,Separated,Not-in-family,White,Female,0,0,40,0
28,101853,Bachelors,13,Never-married,Own-child,White,Male,0,0,40,0
44,118550,HS-grad,9,Divorced,Unmarried,White,Female,0,0,33,0
28,204648,HS-grad,9,Separated,Unmarried,Black,Female,0,0,20,0
29,145592,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
25,60358,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
53,257940,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
17,166242,10th,6,Never-married,Own-child,White,Female,0,0,15,0
47,308241,Bachelors,13,Divorced,Unmarried,White,Female,0,0,60,1
64,159715,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,20,0
30,402539,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
25,136357,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
53,279129,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,30,0
33,261943,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,0
41,59938,HS-grad,9,Divorced,Unmarried,White,Female,0,0,43,0
26,168236,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,91039,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,60,1
30,348618,9th,5,Married-civ-spouse,Husband,Other,Male,0,0,40,0
45,214690,Some-college,10,Separated,Not-in-family,White,Male,0,0,40,0
76,127016,7th-8th,4,Widowed,Not-in-family,White,Female,0,0,40,0
56,124319,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
19,292962,HS-grad,9,Never-married,Other-relative,Black,Female,0,0,40,0
46,268358,11th,7,Separated,Not-in-family,White,Female,0,0,40,0
23,384651,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,185325,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
31,202822,Some-college,10,Divorced,Unmarried,Black,Female,0,0,40,0
32,238944,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
37,910398,Bachelors,13,Never-married,Not-in-family,Black,Female,0,0,40,0
31,84130,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,1
43,98989,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
58,299680,Masters,14,Married-civ-spouse,Husband,White,Male,15024,0,43,1
33,145434,11th,7,Never-married,Own-child,White,Male,0,0,40,0
29,174645,11th,7,Divorced,Unmarried,White,Female,0,0,52,0
29,41281,Bachelors,13,Married-spouse-absent,Not-in-family,White,Male,0,0,50,0
35,129305,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,30,0
36,24106,HS-grad,9,Married-civ-spouse,Husband,White,Male,3103,0,40,1
40,210275,HS-grad,9,Never-married,Other-relative,Black,Female,0,0,40,0
49,166215,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
37,125167,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,1
47,174794,Masters,14,Never-married,Not-in-family,White,Female,0,0,40,1
30,375827,HS-grad,9,Never-married,Other-relative,White,Male,0,0,40,0
23,211049,Some-college,10,Never-married,Not-in-family,White,Female,4101,0,40,0
30,79303,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,60,0
48,187715,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,1848,46,1
18,170544,11th,7,Never-married,Own-child,White,Male,0,0,20,0
38,241765,11th,7,Divorced,Not-in-family,White,Female,0,0,60,0
20,356347,Some-college,10,Never-married,Own-child,White,Female,0,0,10,0
31,23500,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,75,0
29,106972,Masters,14,Never-married,Not-in-family,White,Female,0,0,35,0
18,29582,11th,7,Never-married,Own-child,White,Male,0,0,50,0
40,205706,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,0
32,176253,Some-college,10,Divorced,Not-in-family,Black,Male,0,0,40,0
31,29144,Some-college,10,Divorced,Not-in-family,White,Male,0,0,50,0
64,298301,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
50,46155,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,40,1
46,215895,Masters,14,Never-married,Not-in-family,White,Male,4787,0,60,1
40,130834,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
34,48935,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,0
31,104509,Some-college,10,Separated,Unmarried,White,Female,0,0,35,0
36,60269,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
20,241951,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,45,0
61,120933,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
