SEQID,AGEG5LFS,GENDER_R,U01b000A,U01B_Collapsed_AS_Cleaned,U01b000S,U01b000T,PVLIT1,PVNUM1,ActionSeqOrder
793,60-65,Female,40,FOLDER_VIEWED,1,386343,319.28427,299.99845,21
793,60-65,Female,40,MAIL_MOVED,1,386343,319.28427,299.99845,22
793,60-65,Female,40,NEXT_INQUIRY,1,386343,319.28427,299.99845,23
802,45-49,Female,32,MAIL_DRAG,0,170967,226.21043,160.45347,0
802,45-49,Female,32,FOLDER_VIEWED,0,170967,226.21043,160.45347,1
802,45-49,Female,32,MAIL_DROP,0,170967,226.21043,160.45347,2
802,45-49,Female,32,MAIL_MOVED,0,170967,226.21043,160.45347,3
802,45-49,Female,32,FOLDER_VIEWED,0,170967,226.21043,160.45347,4
802,45-49,Female,32,MAIL_DRAG,0,170967,226.21043,160.45347,5
802,45-49,Female,32,MAIL_VIEWED,0,170967,226.21043,160.45347,6
802,45-49,Female,32,FOLDER_VIEWED,0,170967,226.21043,160.45347,7
802,45-49,Female,32,MAIL_DROP,0,170967,226.21043,160.45347,8
802,45-49,Female,32,MAIL_MOVED,0,170967,226.21043,160.45347,9
802,45-49,Female,32,FOLDER_VIEWED,0,170967,226.21043,160.45347,10
802,45-49,Female,32,NEXT_INQUIRY,0,170967,226.21043,160.45347,11
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,0
812,45-49,Male,55,FOLDER_UNFOLDED,0,255800,355.8882,349.78992,1
812,45-49,Male,55,FOLDER_FOLDED,0,255800,355.8882,349.78992,2
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,3
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,4
812,45-49,Male,55,MENU,0,255800,355.8882,349.78992,5
812,45-49,Male,55,MENUITEM,0,255800,355.8882,349.78992,6
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,7
812,45-49,Male,55,BUTTON,0,255800,355.8882,349.78992,8
812,45-49,Male,55,TEXTBOX_ONFOCUS,0,255800,355.8882,349.78992,9
812,45-49,Male,55,TEXTBOX_USE,0,255800,355.8882,349.78992,10
812,45-49,Male,55,TEXTBOX_KILLFOCUS,0,255800,355.8882,349.78992,11
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,12
812,45-49,Male,55,BUTTON,0,255800,355.8882,349.78992,13
812,45-49,Male,55,MENU,0,255800,355.8882,349.78992,14
812,45-49,Male,55,MENUITEM,0,255800,355.8882,349.78992,15
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,16
812,45-49,Male,55,NEW_FOLDER,0,255800,355.8882,349.78992,17
812,45-49,Male,55,MENU,0,255800,355.8882,349.78992,18
812,45-49,Male,55,MENUITEM,0,255800,355.8882,349.78992,19
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,20
812,45-49,Male,55,BUTTON,0,255800,355.8882,349.78992,21
812,45-49,Male,55,TEXTBOX_ONFOCUS,0,255800,355.8882,349.78992,22
812,45-49,Male,55,TEXTBOX_USE,0,255800,355.8882,349.78992,23
812,45-49,Male,55,TEXTBOX_KILLFOCUS,0,255800,355.8882,349.78992,24
812,45-49,Male,55,NEW_FOLDER,0,255800,355.8882,349.78992,25
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,26
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,27
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,28
812,45-49,Male,55,MAIL_DROP,0,255800,355.8882,349.78992,29
812,45-49,Male,55,MAIL_MOVED,0,255800,355.8882,349.78992,30
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,31
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,32
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,33
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,34
812,45-49,Male,55,MAIL_DROP,0,255800,355.8882,349.78992,35
812,45-49,Male,55,MAIL_MOVED,0,255800,355.8882,349.78992,36
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,37
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,38
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,39
812,45-49,Male,55,MAIL_DROP,0,255800,355.8882,349.78992,40
812,45-49,Male,55,MAIL_MOVED,0,255800,355.8882,349.78992,41
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,42
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,43
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,44
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,45
812,45-49,Male,55,MAIL_DROP,0,255800,355.8882,349.78992,46
812,45-49,Male,55,MAIL_MOVED,0,255800,355.8882,349.78992,47
812,45-49,Male,55,MAIL_VIEWED,0,255800,355.8882,349.78992,48
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,49
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,50
812,45-49,Male,55,MAIL_DRAG,0,255800,355.8882,349.78992,51
812,45-49,Male,55,FOLDER_VIEWED,0,255800,355.8882,349.78992,52
812,45-49,Male,55,MAIL_DROP,0,255800,355.8882,349.78992,53
812,45-49,Male,55,MAIL_MOVED,0,255800,355.8882,349.78992,54
812,45-49,Male,55,NEXT_INQUIRY,0,255800,355.8882,349.78992,55
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,0
821,16-19,Male,35,MENU,1,123954,272.1805,251.24285,1
821,16-19,Male,35,MENUITEM,1,123954,272.1805,251.24285,2
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,3
821,16-19,Male,35,TEXTBOX_ONFOCUS,1,123954,272.1805,251.24285,4
821,16-19,Male,35,TEXTBOX_USE,1,123954,272.1805,251.24285,5
821,16-19,Male,35,TEXTBOX_KILLFOCUS,1,123954,272.1805,251.24285,6
821,16-19,Male,35,NEW_FOLDER,1,123954,272.1805,251.24285,7
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,8
821,16-19,Male,35,MAIL_DRAG,1,123954,272.1805,251.24285,9
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,10
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,11
821,16-19,Male,35,MAIL_DROP,1,123954,272.1805,251.24285,12
821,16-19,Male,35,MAIL_MOVED,1,123954,272.1805,251.24285,13
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,14
821,16-19,Male,35,MAIL_DRAG,1,123954,272.1805,251.24285,15
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,16
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,17
821,16-19,Male,35,MAIL_DROP,1,123954,272.1805,251.24285,18
821,16-19,Male,35,MAIL_MOVED,1,123954,272.1805,251.24285,19
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,20
821,16-19,Male,35,MAIL_DRAG,1,123954,272.1805,251.24285,21
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,22
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,23
821,16-19,Male,35,MAIL_DROP,1,123954,272.1805,251.24285,24
821,16-19,Male,35,MAIL_MOVED,1,123954,272.1805,251.24285,25
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,26
821,16-19,Male,35,MAIL_DRAG,1,123954,272.1805,251.24285,27
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,28
821,16-19,Male,35,MAIL_DROP,1,123954,272.1805,251.24285,29
821,16-19,Male,35,MAIL_MOVED,1,123954,272.1805,251.24285,30
821,16-19,Male,35,MAIL_VIEWED,1,123954,272.1805,251.24285,31
821,16-19,Male,35,MAIL_DRAG,1,123954,272.1805,251.24285,32
821,16-19,Male,35,FOLDER_VIEWED,1,123954,272.1805,251.24285,33
821,16-19,Male,35,MAIL_DROP,1,123954,272.1805,251.24285,34
821,16-19,Male,35,MAIL_MOVED,1,123954,272.1805,251.24285,35
821,16-19,Male,35,NEXT_INQUIRY,1,123954,272.1805,251.24285,36
827,35-39,Male,10,MAIL_VIEWED,0,54488,263.84865,232.86311,0
827,35-39,Male,10,FOLDER_VIEWED,0,54488,263.84865,232.86311,1
827,35-39,Male,10,MAIL_DRAG,0,54488,263.84865,232.86311,2
827,35-39,Male,10,FOLDER_VIEWED,0,54488,263.84865,232.86311,3
827,35-39,Male,10,MAIL_DROP,0,54488,263.84865,232.86311,4
827,35-39,Male,10,MAIL_MOVED,0,54488,263.84865,232.86311,5
827,35-39,Male,10,MAIL_DRAG,0,54488,263.84865,232.86311,6
827,35-39,Male,10,FOLDER_VIEWED,0,54488,263.84865,232.86311,7
827,35-39,Male,10,MAIL_DROP,0,54488,263.84865,232.86311,8
827,35-39,Male,10,MAIL_MOVED,0,54488,263.84865,232.86311,9
827,35-39,Male,10,NEXT_INQUIRY,0,54488,263.84865,232.86311,10
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,0
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,1
828,50-54,Male,36,MENU,1,168093,354.77901,369.53805,2
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,3
828,50-54,Male,36,MENU,1,168093,354.77901,369.53805,4
828,50-54,Male,36,MENUITEM,1,168093,354.77901,369.53805,5
828,50-54,Male,36,TEXTBOX_ONFOCUS,1,168093,354.77901,369.53805,6
828,50-54,Male,36,TEXTBOX_USE,1,168093,354.77901,369.53805,7
828,50-54,Male,36,TEXTBOX_KILLFOCUS,1,168093,354.77901,369.53805,8
828,50-54,Male,36,BUTTON,1,168093,354.77901,369.53805,9
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,10
828,50-54,Male,36,NEW_FOLDER,1,168093,354.77901,369.53805,11
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,12
828,50-54,Male,36,MAIL_DRAG,1,168093,354.77901,369.53805,13
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,14
828,50-54,Male,36,MAIL_DROP,1,168093,354.77901,369.53805,15
828,50-54,Male,36,MAIL_MOVED,1,168093,354.77901,369.53805,16
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,17
828,50-54,Male,36,MAIL_DRAG,1,168093,354.77901,369.53805,18
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,19
828,50-54,Male,36,MAIL_DROP,1,168093,354.77901,369.53805,20
828,50-54,Male,36,MAIL_MOVED,1,168093,354.77901,369.53805,21
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,22
828,50-54,Male,36,MAIL_DRAG,1,168093,354.77901,369.53805,23
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,24
828,50-54,Male,36,MAIL_DROP,1,168093,354.77901,369.53805,25
828,50-54,Male,36,MAIL_MOVED,1,168093,354.77901,369.53805,26
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,27
828,50-54,Male,36,MAIL_DRAG,1,168093,354.77901,369.53805,28
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,29
828,50-54,Male,36,MAIL_DROP,1,168093,354.77901,369.53805,30
828,50-54,Male,36,MAIL_MOVED,1,168093,354.77901,369.53805,31
828,50-54,Male,36,MAIL_VIEWED,1,168093,354.77901,369.53805,32
828,50-54,Male,36,MAIL_DRAG,1,168093,354.77901,369.53805,33
828,50-54,Male,36,FOLDER_VIEWED,1,168093,354.77901,369.53805,34
828,50-54,Male,36,MAIL_DROP,1,168093,354.77901,369.53805,35
828,50-54,Male,36,MAIL_MOVED,1,168093,354.77901,369.53805,36
828,50-54,Male,36,NEXT_INQUIRY,1,168093,354.77901,369.53805,37
842,60-65,Female,82,TOOLBAR,0,262103,269.38488,258.14286,0
842,60-65,Female,82,MAIL_VIEWED,0,262103,269.38488,258.14286,1
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,2
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,3
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,4
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,5
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,6
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,7
842,60-65,Female,82,TOOLBAR,0,262103,269.38488,258.14286,8
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,9
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,10
842,60-65,Female,82,MENU,0,262103,269.38488,258.14286,11
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,12
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,13
842,60-65,Female,82,MENU,0,262103,269.38488,258.14286,14
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,15
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,16
842,60-65,Female,82,MENU,0,262103,269.38488,258.14286,17
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,18
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,19
842,60-65,Female,82,MENU,0,262103,269.38488,258.14286,20
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,21
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,22
842,60-65,Female,82,TEXTBOX_ONFOCUS,0,262103,269.38488,258.14286,23
842,60-65,Female,82,TEXTBOX_KILLFOCUS,0,262103,269.38488,258.14286,24
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,25
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,26
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,27
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,28
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,29
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,30
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,31
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,32
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,33
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,34
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,35
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,36
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,37
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,38
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,39
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,40
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,41
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,42
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,43
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,44
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,45
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,46
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,47
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,48
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,49
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,50
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,51
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,52
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,53
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,54
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,55
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,56
842,60-65,Female,82,MAIL_VIEWED,0,262103,269.38488,258.14286,57
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,58
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,59
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,60
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,61
842,60-65,Female,82,MAIL_VIEWED,0,262103,269.38488,258.14286,62
842,60-65,Female,82,MAIL_DRAG,0,262103,269.38488,258.14286,63
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,64
842,60-65,Female,82,MAIL_DROP,0,262103,269.38488,258.14286,65
842,60-65,Female,82,MAIL_MOVED,0,262103,269.38488,258.14286,66
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,67
842,60-65,Female,82,MAIL_VIEWED,0,262103,269.38488,258.14286,68
842,60-65,Female,82,FOLDER_VIEWED,0,262103,269.38488,258.14286,69
842,60-65,Female,82,NEXT_INQUIRY,0,262103,269.38488,258.14286,70
843,40-44,Female,28,MENU,1,112647,284.19935,273.80763,0
843,40-44,Female,28,MENUITEM,1,112647,284.19935,273.80763,1
843,40-44,Female,28,TEXTBOX_ONFOCUS,1,112647,284.19935,273.80763,2
843,40-44,Female,28,TEXTBOX_USE,1,112647,284.19935,273.80763,3
843,40-44,Female,28,TEXTBOX_KILLFOCUS,1,112647,284.19935,273.80763,4
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,5
843,40-44,Female,28,NEW_FOLDER,1,112647,284.19935,273.80763,6
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,7
843,40-44,Female,28,MAIL_DRAG,1,112647,284.19935,273.80763,8
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,9
843,40-44,Female,28,MAIL_DROP,1,112647,284.19935,273.80763,10
843,40-44,Female,28,MAIL_MOVED,1,112647,284.19935,273.80763,11
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,12
843,40-44,Female,28,MAIL_DRAG,1,112647,284.19935,273.80763,13
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,14
843,40-44,Female,28,MAIL_DROP,1,112647,284.19935,273.80763,15
843,40-44,Female,28,MAIL_MOVED,1,112647,284.19935,273.80763,16
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,17
843,40-44,Female,28,MAIL_DRAG,1,112647,284.19935,273.80763,18
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,19
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,20
843,40-44,Female,28,MAIL_DROP,1,112647,284.19935,273.80763,21
843,40-44,Female,28,MAIL_MOVED,1,112647,284.19935,273.80763,22
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,23
843,40-44,Female,28,MAIL_DRAG,1,112647,284.19935,273.80763,24
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,25
843,40-44,Female,28,MAIL_DROP,1,112647,284.19935,273.80763,26
843,40-44,Female,28,MAIL_MOVED,1,112647,284.19935,273.80763,27
843,40-44,Female,28,MAIL_VIEWED,1,112647,284.19935,273.80763,28
843,40-44,Female,28,MAIL_DRAG,1,112647,284.19935,273.80763,29
843,40-44,Female,28,FOLDER_VIEWED,1,112647,284.19935,273.80763,30
843,40-44,Female,28,MAIL_DROP,1,112647,284.19935,273.80763,31
843,40-44,Female,28,MAIL_MOVED,1,112647,284.19935,273.80763,32
843,40-44,Female,28,NEXT_INQUIRY,1,112647,284.19935,273.80763,33
844,30-34,Female,22,MAIL_DRAG,0,66211,268.76156,210.69383,0
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,1
844,30-34,Female,22,FOLDER_VIEWED,0,66211,268.76156,210.69383,2
844,30-34,Female,22,MAIL_DROP,0,66211,268.76156,210.69383,3
844,30-34,Female,22,MAIL_MOVED,0,66211,268.76156,210.69383,4
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,5
844,30-34,Female,22,MAIL_DRAG,0,66211,268.76156,210.69383,6
844,30-34,Female,22,FOLDER_VIEWED,0,66211,268.76156,210.69383,7
844,30-34,Female,22,MAIL_DROP,0,66211,268.76156,210.69383,8
844,30-34,Female,22,MAIL_MOVED,0,66211,268.76156,210.69383,9
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,10
844,30-34,Female,22,MAIL_DRAG,0,66211,268.76156,210.69383,11
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,12
844,30-34,Female,22,FOLDER_VIEWED,0,66211,268.76156,210.69383,13
844,30-34,Female,22,MAIL_DROP,0,66211,268.76156,210.69383,14
844,30-34,Female,22,MAIL_MOVED,0,66211,268.76156,210.69383,15
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,16
844,30-34,Female,22,MAIL_DRAG,0,66211,268.76156,210.69383,17
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,18
844,30-34,Female,22,FOLDER_VIEWED,0,66211,268.76156,210.69383,19
844,30-34,Female,22,MAIL_DROP,0,66211,268.76156,210.69383,20
844,30-34,Female,22,MAIL_MOVED,0,66211,268.76156,210.69383,21
844,30-34,Female,22,MAIL_VIEWED,0,66211,268.76156,210.69383,22
844,30-34,Female,22,MAIL_DRAG,0,66211,268.76156,210.69383,23
844,30-34,Female,22,FOLDER_VIEWED,0,66211,268.76156,210.69383,24
844,30-34,Female,22,MAIL_DROP,0,66211,268.76156,210.69383,25
844,30-34,Female,22,MAIL_MOVED,0,66211,268.76156,210.69383,26
844,30-34,Female,22,NEXT_INQUIRY,0,66211,268.76156,210.69383,27
845,50-54,Female,14,FOLDER_VIEWED,0,83021,290.75918,243.84718,0
845,50-54,Female,14,MENU,0,83021,290.75918,243.84718,1
845,50-54,Female,14,MENUITEM,0,83021,290.75918,243.84718,2
845,50-54,Female,14,TEXTBOX_ONFOCUS,0,83021,290.75918,243.84718,3
845,50-54,Female,14,TEXTBOX_USE,0,83021,290.75918,243.84718,4
845,50-54,Female,14,TEXTBOX_KILLFOCUS,0,83021,290.75918,243.84718,5
845,50-54,Female,14,BUTTON,0,83021,290.75918,243.84718,6
845,50-54,Female,14,FOLDER_VIEWED,0,83021,290.75918,243.84718,7
845,50-54,Female,14,NEW_FOLDER,0,83021,290.75918,243.84718,8
845,50-54,Female,14,NEXT_INQUIRY,0,83021,290.75918,243.84718,9
855,16-19,Female,19,MAIL_VIEWED,0,40733,217.38214,179.6506,0
855,16-19,Female,19,MAIL_DRAG,0,40733,217.38214,179.6506,1
855,16-19,Female,19,FOLDER_VIEWED,0,40733,217.38214,179.6506,2
855,16-19,Female,19,MAIL_DROP,0,40733,217.38214,179.6506,3
855,16-19,Female,19,MAIL_MOVED,0,40733,217.38214,179.6506,4
855,16-19,Female,19,MAIL_DRAG,0,40733,217.38214,179.6506,5
855,16-19,Female,19,FOLDER_VIEWED,0,40733,217.38214,179.6506,6
855,16-19,Female,19,MAIL_DROP,0,40733,217.38214,179.6506,7
855,16-19,Female,19,MAIL_MOVED,0,40733,217.38214,179.6506,8
855,16-19,Female,19,MAIL_VIEWED,0,40733,217.38214,179.6506,9
855,16-19,Female,19,MAIL_DRAG,0,40733,217.38214,179.6506,10
855,16-19,Female,19,FOLDER_VIEWED,0,40733,217.38214,179.6506,11
855,16-19,Female,19,MAIL_DROP,0,40733,217.38214,179.6506,12
855,16-19,Female,19,MAIL_MOVED,0,40733,217.38214,179.6506,13
855,16-19,Female,19,MAIL_VIEWED,0,40733,217.38214,179.6506,14
855,16-19,Female,19,MAIL_DRAG,0,40733,217.38214,179.6506,15
855,16-19,Female,19,FOLDER_VIEWED,0,40733,217.38214,179.6506,16
855,16-19,Female,19,MAIL_DROP,0,40733,217.38214,179.6506,17
855,16-19,Female,19,MAIL_MOVED,0,40733,217.38214,179.6506,18
855,16-19,Female,19,MAIL_VIEWED,0,40733,217.38214,179.6506,19
855,16-19,Female,19,MAIL_DRAG,0,40733,217.38214,179.6506,20
855,16-19,Female,19,FOLDER_VIEWED,0,40733,217.38214,179.6506,21
855,16-19,Female,19,MAIL_DROP,0,40733,217.38214,179.6506,22
855,16-19,Female,19,MAIL_MOVED,0,40733,217.38214,179.6506,23
855,16-19,Female,19,NEXT_INQUIRY,0,40733,217.38214,179.6506,24
856,45-49,Male,3,FOLDER_VIEWED,0,53391,269.4839,286.44544,0
856,45-49,Male,3,NEXT_INQUIRY,0,53391,269.4839,286.44544,1
857,55-59,Male,34,MENU,1,159732,325.3513,332.52516,0
857,55-59,Male,34,MENUITEM,1,159732,325.3513,332.52516,1
857,55-59,Male,34,TEXTBOX_ONFOCUS,1,159732,325.3513,332.52516,2
857,55-59,Male,34,TEXTBOX_USE,1,159732,325.3513,332.52516,3
857,55-59,Male,34,TEXTBOX_KILLFOCUS,1,159732,325.3513,332.52516,4
857,55-59,Male,34,BUTTON,1,159732,325.3513,332.52516,5
857,55-59,Male,34,FOLDER_VIEWED,1,159732,325.3513,332.52516,6
857,55-59,Male,34,NEW_FOLDER,1,159732,325.3513,332.52516,7
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,8
857,55-59,Male,34,MAIL_DRAG,1,159732,325.3513,332.52516,9
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,10
857,55-59,Male,34,FOLDER_VIEWED,1,159732,325.3513,332.52516,11
857,55-59,Male,34,MAIL_DROP,1,159732,325.3513,332.52516,12
857,55-59,Male,34,MAIL_MOVED,1,159732,325.3513,332.52516,13
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,14
857,55-59,Male,34,MAIL_DRAG,1,159732,325.3513,332.52516,15
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,16
857,55-59,Male,34,FOLDER_VIEWED,1,159732,325.3513,332.52516,17
857,55-59,Male,34,MAIL_DROP,1,159732,325.3513,332.52516,18
857,55-59,Male,34,MAIL_MOVED,1,159732,325.3513,332.52516,19
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,20
857,55-59,Male,34,MAIL_DRAG,1,159732,325.3513,332.52516,21
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,22
857,55-59,Male,34,FOLDER_VIEWED,1,159732,325.3513,332.52516,23
857,55-59,Male,34,MAIL_DROP,1,159732,325.3513,332.52516,24
857,55-59,Male,34,MAIL_MOVED,1,159732,325.3513,332.52516,25
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,26
857,55-59,Male,34,MAIL_DRAG,1,159732,325.3513,332.52516,27
857,55-59,Male,34,MAIL_VIEWED,1,159732,325.3513,332.52516,28
