AGEP,SCHL,SEX,ESP,CIT,MIG,MIL,ANC,DEAR,DEYE,DREM,PINCP,ESR,FER,label
67.0,18.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,38600.0,6.0,0.0,False
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
66.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,13000.0,6.0,0.0,True
62.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,60000.0,6.0,0.0,False
71.0,19.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,22600.0,6.0,0.0,False
43.0,14.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,12200.0,1.0,0.0,False
68.0,23.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5900.0,6.0,0.0,False
25.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,22000.0,1.0,0.0,False
10.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
11.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
52.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
50.0,19.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,40000.0,1.0,2.0,False
86.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,18700.0,6.0,0.0,True
45.0,22.0,2.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,6000.0,3.0,2.0,False
10.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
68.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,28800.0,6.0,0.0,False
64.0,21.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,150000.0,1.0,0.0,False
49.0,20.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
61.0,18.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,48500.0,1.0,0.0,False
8.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
41.0,22.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,True
14.0,10.0,2.0,7.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
48.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,0.0,False
48.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,94800.0,1.0,0.0,False
51.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,74000.0,1.0,0.0,False
37.0,17.0,2.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
26.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
34.0,13.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
55.0,13.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,46000.0,1.0,0.0,False
86.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,8900.0,6.0,0.0,False
24.0,16.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,21000.0,6.0,0.0,True
33.0,22.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10600.0,1.0,2.0,False
28.0,21.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,2.0,False
31.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,24200.0,1.0,0.0,False
26.0,23.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,85000.0,1.0,0.0,False
5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
77.0,21.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,46200.0,6.0,0.0,False
28.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,1.0,0.0,False
43.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6000.0,6.0,0.0,True
9.0,7.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
31.0,20.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,False
21.0,21.0,2.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,8500.0,1.0,2.0,False
94.0,1.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,14400.0,6.0,0.0,False
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
35.0,15.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7200.0,6.0,2.0,False
19.0,16.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,True
21.0,19.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1400.0,6.0,0.0,False
22.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,27700.0,1.0,0.0,True
61.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,11700.0,1.0,0.0,False
84.0,18.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,48300.0,6.0,0.0,False
44.0,15.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,4000.0,1.0,2.0,False
49.0,7.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
72.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,45100.0,6.0,0.0,False
50.0,18.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,40000.0,6.0,0.0,False
50.0,21.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,160000.0,1.0,2.0,False
17.0,14.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1000.0,3.0,0.0,False
63.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10100.0,6.0,0.0,False
65.0,20.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,39630.0,1.0,0.0,False
35.0,18.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,5000.0,1.0,2.0,True
24.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,27000.0,1.0,0.0,False
32.0,21.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,77000.0,1.0,0.0,False
38.0,18.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,38000.0,1.0,2.0,False
23.0,17.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,9000.0,6.0,2.0,False
30.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,92030.0,1.0,0.0,False
61.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,349000.0,1.0,0.0,False
60.0,20.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,62800.0,1.0,0.0,False
26.0,15.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3600.0,6.0,0.0,False
31.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,95000.0,1.0,0.0,False
40.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,76000.0,1.0,2.0,False
25.0,21.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
30.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,13000.0,1.0,0.0,False
7.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
75.0,23.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,34400.0,6.0,0.0,False
59.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,582000.0,3.0,0.0,False
71.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,58700.0,6.0,0.0,False
4.0,1.0,1.0,5.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
27.0,14.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1780.0,6.0,0.0,False
71.0,18.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,65300.0,6.0,0.0,False
48.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,200000.0,1.0,0.0,False
59.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,False
0.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
70.0,9.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,10500.0,6.0,0.0,False
45.0,22.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,185200.0,1.0,0.0,False
24.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,20000.0,1.0,2.0,False
5.0,4.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
18.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
16.0,13.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
67.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,5000.0,6.0,0.0,False
35.0,17.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
23.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,13010.0,1.0,0.0,False
31.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,80000.0,1.0,2.0,False
23.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,2.0,False
0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
9.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
14.0,11.0,1.0,7.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
40.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,8000.0,2.0,2.0,False
38.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
31.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
46.0,22.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
6.0,3.0,1.0,5.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
55.0,19.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,94000.0,1.0,0.0,False
56.0,23.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,655000.0,1.0,0.0,False
62.0,21.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,63500.0,1.0,0.0,False
62.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
51.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,144060.0,1.0,0.0,True
64.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
63.0,15.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,7800.0,6.0,0.0,True
55.0,24.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,7700.0,1.0,0.0,False
5.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
58.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
14.0,12.0,2.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,True
14.0,11.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
31.0,16.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,7200.0,6.0,1.0,False
69.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,48200.0,1.0,0.0,False
56.0,20.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,0.0,True
84.0,11.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7700.0,6.0,0.0,False
30.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,100100.0,1.0,0.0,False
72.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,104000.0,1.0,0.0,False
38.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,80000.0,1.0,2.0,True
48.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
88.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,28800.0,6.0,0.0,False
51.0,23.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,305000.0,1.0,0.0,False
58.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
51.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,13900.0,6.0,0.0,False
61.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10100.0,6.0,0.0,False
27.0,12.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,0.0,False
46.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,14400.0,1.0,2.0,True
35.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,45000.0,1.0,0.0,False
47.0,24.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,130000.0,1.0,2.0,False
21.0,19.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,12000.0,1.0,0.0,False
89.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,20900.0,6.0,0.0,False
9.0,6.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
28.0,20.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,33600.0,2.0,2.0,True
31.0,19.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,13000.0,1.0,2.0,False
64.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,24600.0,6.0,0.0,False
23.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
18.0,13.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
23.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,9000.0,6.0,1.0,False
94.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,51200.0,6.0,0.0,False
0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
73.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,83000.0,6.0,0.0,False
47.0,14.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,1.0,2.0,False
42.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,40.0,1.0,2.0,False
8.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,False
66.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6000.0,6.0,0.0,False
10.0,7.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
24.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7000.0,1.0,2.0,True
60.0,14.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,8800.0,6.0,0.0,False
8.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
44.0,19.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,62000.0,1.0,0.0,False
10.0,7.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
31.0,22.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,90000.0,1.0,2.0,False
59.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,75000.0,1.0,0.0,True
66.0,21.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,11000.0,1.0,0.0,True
22.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,1.0,2.0,False
73.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,120300.0,1.0,0.0,False
57.0,17.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,73000.0,1.0,0.0,False
43.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,55000.0,1.0,2.0,False
71.0,17.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,11000.0,6.0,0.0,False
54.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,41100.0,2.0,0.0,False
48.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,2.0,0.0,False
4.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
66.0,9.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,13000.0,1.0,0.0,False
45.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,171900.0,1.0,0.0,False
35.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,14200.0,6.0,2.0,False
11.0,8.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
34.0,17.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
4.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
70.0,17.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,16200.0,6.0,0.0,False
66.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,14300.0,6.0,0.0,False
14.0,11.0,2.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
59.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,38000.0,1.0,0.0,False
64.0,18.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,107000.0,6.0,0.0,False
4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
71.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,57200.0,1.0,0.0,False
72.0,1.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,18000.0,6.0,0.0,False
94.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,9600.0,6.0,0.0,False
53.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
26.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,0.0,False
6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
16.0,13.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
42.0,12.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,2.0,False
14.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
17.0,14.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,240.0,1.0,2.0,False
75.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,27000.0,6.0,0.0,True
55.0,16.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,47100.0,1.0,0.0,False
74.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,8700.0,6.0,0.0,False
21.0,19.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,True
39.0,22.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,94600.0,1.0,0.0,False
54.0,14.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,12300.0,3.0,0.0,False
21.0,19.0,2.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
52.0,1.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1600.0,6.0,0.0,False
65.0,16.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,55000.0,1.0,0.0,False
8.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
64.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5700.0,1.0,0.0,True
14.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
55.0,22.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,169500.0,1.0,0.0,True
11.0,9.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
36.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,120000.0,1.0,2.0,False
3.0,2.0,2.0,7.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,True
68.0,20.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,59400.0,1.0,0.0,False
56.0,14.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
68.0,22.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,23200.0,6.0,0.0,False
39.0,6.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,7500.0,6.0,0.0,False
10.0,8.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,True
9.0,6.0,1.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
31.0,17.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
16.0,13.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
10.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
24.0,20.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,28000.0,1.0,0.0,False
11.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,True
5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
78.0,17.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,5500.0,6.0,0.0,True
56.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
5.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
70.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,77800.0,1.0,0.0,False
48.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,23060.0,6.0,2.0,False
35.0,19.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,74000.0,1.0,0.0,True
37.0,18.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,110000.0,1.0,0.0,False
55.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
68.0,18.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,48400.0,6.0,0.0,False
7.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
16.0,14.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
58.0,20.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,47000.0,1.0,0.0,False
74.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,51700.0,6.0,0.0,False
37.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,80000.0,1.0,2.0,False
69.0,21.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,53300.0,6.0,0.0,False
70.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,43200.0,6.0,0.0,True
61.0,24.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,249000.0,1.0,0.0,False
56.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,13450.0,6.0,0.0,False
26.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,25100.0,1.0,0.0,False
63.0,16.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,16600.0,6.0,0.0,False
48.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,28000.0,3.0,0.0,False
63.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,290000.0,1.0,0.0,False
56.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,9700.0,6.0,0.0,False
